date,state,claim_volume
2021-04-23,NE,10042.0
2021-07-16,DE,2723.0
2021-10-10,FL,51276.0
2021-08-10,NE,67732.0
2021-01-18,MD,13706.0
2021-09-09,MN,69813.0
2021-04-03,KY,63231.0
2021-10-10,MS,43323.0
2021-01-20,SC,66992.0
2021-09-13,TN,63342.0
2021-07-16,RI,81813.0
2021-04-08,PA,72373.0
2021-03-17,FL,41696.0
2021-05-08,SD,76941.0
2021-05-17,PA,43549.0
2021-07-27,TX,26442.0
2021-02-04,MD,92159.0
2021-02-04,GA,44085.0
2021-07-30,KS,53270.0
2021-04-26,CO,93800.0
2021-04-17,LA,19429.0
2021-04-27,KY,88743.0
2021-04-19,OK,60627.0
2021-03-28,NC,74874.0
2021-01-29,NY,91489.0
2021-07-16,WV,6435.0
2021-06-08,MA,47109.0
2021-07-21,AR,83807.0
2021-07-17,DC,21985.0
2021-10-01,RI,34681.0
2021-10-03,RI,20586.0
2021-05-29,FL,48003.0
2021-06-08,WV,15959.0
2021-07-25,AZ,17204.0
2021-10-05,IL,24249.0
2021-08-10,KY,56556.0
2021-02-15,NC,46373.0
2021-03-30,NC,4975.0
2021-03-31,PA,7686.0
2021-03-26,WA,67995.0
2021-07-30,TX,79136.0
2021-10-18,NJ,37260.0
2021-07-25,MT,66115.0
2021-05-14,MT,28102.0
2021-04-23,UT,22719.0
2021-02-14,VT,8839.0
2021-04-26,IN,67543.0
2021-02-22,FL,18598.0
2021-07-06,IA,38933.0
2021-09-15,MI,43974.0
2021-03-15,ME,29525.0
2021-01-25,NE,18549.0
2021-08-09,CT,35736.0
2021-01-14,ME,52417.0
2021-05-06,NC,52535.0
2021-09-02,NH,79234.0
2021-08-16,RI,59639.0
2021-06-04,HI,7168.0
2021-02-01,SD,10132.0
2021-03-22,MT,57109.0
2021-01-30,MT,19500.0
2021-07-12,CA,5883.0
2021-07-23,VA,14523.0
2021-03-06,SD,73441.0
2021-09-02,AL,72650.0
2021-06-15,VA,87959.0
2021-04-20,RI,4591.0
2021-01-04,VT,1960.0
2021-03-31,RI,52037.0
2021-10-23,RI,33237.0
2021-04-29,KS,96094.0
2021-04-15,GA,4884.0
2021-02-26,IL,64419.0
2021-01-13,ME,59743.0
2021-02-13,FL,29708.0
2021-07-23,MS,42781.0
2021-04-03,AR,22273.0
2021-08-14,AR,7893.0
2021-10-28,DC,70583.0
2021-05-17,AK,70655.0
2021-10-16,PA,51567.0
2021-09-24,MO,91916.0
2021-08-01,MI,37263.0
2021-04-26,NY,84417.0
2021-04-07,HI,88929.0
2021-10-16,FL,5301.0
2021-01-20,IA,48383.0
2021-01-31,ID,74601.0
2021-05-09,NY,79301.0
2021-01-11,SD,22255.0
2021-04-16,TX,16788.0
2021-06-01,TN,13712.0
2021-10-28,MT,1976.0
2021-08-30,NV,41145.0
2021-08-28,VT,63015.0
2021-01-13,GA,23617.0
2021-09-19,NJ,23871.0
2021-02-18,CT,21593.0
2021-04-22,AR,90027.0
2021-09-05,DE,64001.0
2021-05-01,TX,64124.0
2021-02-22,WV,1191.0
2021-10-08,TX,74456.0
2021-03-29,MS,19539.0
2021-05-29,NM,34502.0
2021-08-02,MA,66616.0
2021-10-15,OR,17349.0
2021-10-04,MN,73330.0
2021-07-17,IL,75946.0
2021-02-12,WV,64055.0
2021-07-21,ND,99562.0
2021-04-30,VA,6275.0
2021-04-16,MT,64792.0
2021-09-12,AK,55981.0
2021-03-07,TN,50675.0
2021-07-26,NJ,56542.0
2021-05-17,WY,93206.0
2021-06-21,SD,92541.0
2021-06-15,NY,12270.0
2021-06-24,MT,34616.0
2021-02-01,DE,34906.0
2021-08-29,GA,27474.0
2021-01-21,PA,47749.0
2021-02-18,NE,71743.0
2021-01-20,MD,42810.0
2021-03-12,NC,2109.0
2021-03-29,OK,66071.0
2021-04-22,MT,20617.0
2021-06-02,NJ,96515.0
2021-04-12,ID,36929.0
2021-08-18,TN,86692.0
2021-10-15,AR,81882.0
2021-09-05,AK,15182.0
2021-01-12,WA,2084.0
2021-01-25,NV,42939.0
2021-09-17,NY,59072.0
2021-02-05,WV,11203.0
2021-10-07,NY,74142.0
2021-10-26,OR,69548.0
2021-05-18,WA,8688.0
2021-03-23,ND,52560.0
2021-01-27,KY,24833.0
2021-10-14,SC,25445.0
2021-01-10,IL,44577.0
2021-10-08,CT,38637.0
2021-02-23,OR,42485.0
2021-01-02,MN,14295.0
2021-07-02,HI,21742.0
2021-04-20,WI,32249.0
2021-03-22,ME,98231.0
2021-10-13,NE,71865.0
2021-09-26,IN,1151.0
2021-05-12,PA,77462.0
2021-07-04,OR,76465.0
2021-07-13,MN,33360.0
2021-08-20,NH,91871.0
2021-04-30,CO,24.0
2021-05-11,WA,96914.0
2021-07-14,MA,63372.0
2021-01-09,WI,62644.0
2021-09-19,MD,51653.0
2021-05-22,AK,69892.0
2021-05-04,HI,53724.0
2021-05-16,VT,43475.0
2021-04-26,KY,92585.0
2021-03-04,NY,92013.0
2021-09-08,RI,3370.0
2021-03-19,OK,28871.0
2021-07-24,OH,85421.0
2021-01-10,MA,60860.0
2021-04-22,IL,53636.0
2021-06-19,NY,17548.0
2021-04-22,NV,51220.0
2021-08-27,UT,10642.0
2021-01-29,AL,3983.0
2021-09-09,NH,74465.0
2021-02-15,TX,66145.0
2021-02-24,KS,90100.0
2021-08-25,ND,91104.0
2021-01-03,TN,23712.0
2021-08-14,TN,31761.0
2021-08-24,NC,28579.0
2021-09-07,ND,37827.0
2021-08-05,IA,51954.0
2021-02-23,KS,9826.0
2021-04-11,MI,11514.0
2021-06-27,WI,57355.0
2021-01-22,DC,77772.0
2021-04-13,AR,84725.0
2021-06-10,WV,64684.0
2021-09-25,TN,44918.0
2021-01-09,MO,4359.0
2021-04-23,NH,81372.0
2021-02-06,OK,99498.0
2021-09-04,AL,63089.0
2021-06-28,AZ,48418.0
2021-09-04,NC,25625.0
2021-08-11,WV,73797.0
2021-08-17,ME,79316.0
2021-03-22,LA,75297.0
2021-01-22,KS,5909.0
2021-07-23,WA,77892.0
2021-09-05,WV,77788.0
2021-02-19,NV,36155.0
2021-07-15,MS,48680.0
2021-06-14,CA,33038.0
2021-08-06,NV,969.0
2021-07-20,NV,5425.0
2021-05-02,CO,90512.0
2021-02-19,VA,67167.0
2021-07-06,SD,90360.0
2021-05-13,SC,41219.0
2021-05-25,TN,36730.0
2021-04-05,NV,90097.0
2021-02-27,NV,61867.0
2021-03-30,AK,3987.0
2021-05-07,SD,36748.0
2021-01-20,IA,34.0
2021-08-09,NC,27522.0
2021-01-02,IA,94906.0
2021-05-11,MS,69785.0
2021-07-09,NH,24031.0
2021-07-31,NC,70148.0
2021-07-19,MI,97154.0
2021-10-24,ME,81994.0
2021-10-01,PA,37973.0
2021-01-16,VT,75531.0
2021-04-08,CO,97828.0
2021-03-08,ID,83179.0
2021-09-23,SC,24047.0
2021-08-28,IL,27458.0
2021-02-06,AZ,82376.0
2021-02-08,AZ,98946.0
2021-02-03,MS,28065.0
2021-03-10,AK,82669.0
2021-09-29,WY,91176.0
2021-01-27,MI,60677.0
2021-09-08,HI,37714.0
2021-04-30,OR,4419.0
2021-06-12,WI,97506.0
2021-04-26,KS,50011.0
2021-05-18,OR,20971.0
2021-07-31,NM,31413.0
2021-05-06,LA,96601.0
2021-01-23,KY,2653.0
2021-09-06,SC,76726.0
2021-06-03,UT,84449.0
2021-05-26,AL,85498.0
2021-01-12,OR,84054.0
2021-07-28,NE,72856.0
2021-02-10,WI,41363.0
2021-03-09,NC,29586.0
2021-05-30,MA,63373.0
2021-08-01,CT,80192.0
2021-09-17,WA,77476.0
2021-06-19,NV,10282.0
2021-07-01,ND,48483.0
2021-09-13,WV,28140.0
2021-07-18,LA,41017.0
2021-05-09,ME,49779.0
2021-02-28,AZ,86135.0
2021-05-16,NC,79209.0
2021-06-23,UT,44798.0
2021-01-01,WY,1091.0
2021-09-13,FL,29672.0
2021-01-02,MI,64243.0
2021-09-21,NC,29445.0
2021-02-02,RI,613.0
2021-01-30,WY,91970.0
2021-09-26,IN,14883.0
2021-03-21,WY,76221.0
2021-03-05,MS,87965.0
2021-03-19,MD,19025.0
2021-06-01,IL,99496.0
2021-05-23,NH,97040.0
2021-10-01,WV,80461.0
2021-03-27,WI,90021.0
2021-05-21,FL,33288.0
2021-07-08,ID,83682.0
2021-09-09,AZ,61895.0
2021-09-02,NM,1777.0
2021-03-22,IN,52764.0
2021-06-30,TX,1324.0
2021-03-02,FL,67752.0
2021-08-12,MD,44754.0
2021-08-03,IL,56497.0
2021-08-15,SD,26765.0
2021-09-21,SD,45111.0
2021-10-23,SD,70375.0
2021-04-04,DC,23282.0
2021-06-11,ND,29265.0
2021-09-08,IN,77275.0
2021-03-04,ID,29454.0
2021-06-14,UT,57720.0
2021-03-02,MN,16899.0
2021-01-10,IL,36786.0
2021-09-19,IL,76635.0
2021-05-02,MI,81199.0
2021-02-14,ME,37477.0
2021-07-18,NV,27231.0
2021-01-03,NV,16510.0
2021-07-19,TN,95936.0
2021-03-06,AR,88104.0
2021-08-13,MN,34309.0
2021-05-03,MN,24069.0
2021-10-21,NJ,66224.0
2021-06-21,ND,53310.0
2021-07-23,NC,55081.0
2021-01-07,ME,22686.0
2021-08-28,OR,51511.0
2021-02-23,SC,29105.0
2021-07-01,NC,92962.0
2021-09-18,DC,43848.0
2021-04-21,AZ,96900.0
2021-07-17,NE,45264.0
2021-05-05,NY,21810.0
2021-06-07,AK,77430.0
2021-07-05,OR,5587.0
2021-06-27,ID,33945.0
2021-06-11,RI,83233.0
2021-07-12,WA,78717.0
2021-08-28,FL,12112.0
2021-02-23,KY,26906.0
2021-09-11,CA,86283.0
2021-04-11,CT,36197.0
2021-06-12,CT,48189.0
2021-07-08,KS,2039.0
2021-10-01,WY,46950.0
2021-03-12,FL,51552.0
2021-03-28,ID,64869.0
2021-02-15,MI,23224.0
2021-01-16,NV,10587.0
2021-06-27,TN,10321.0
2021-04-26,FL,72527.0
2021-02-27,IA,81435.0
2021-10-10,NE,98518.0
2021-09-23,ND,64288.0
2021-10-05,RI,24382.0
2021-07-30,WI,96236.0
2021-08-07,NH,35896.0
2021-09-22,MT,4283.0
2021-05-07,IL,22261.0
2021-09-30,MA,35800.0
2021-09-22,KY,29043.0
2021-01-10,NJ,80641.0
2021-03-10,RI,74130.0
2021-02-24,PA,95947.0
2021-08-28,VT,90187.0
